base_year_month,time_range,sex,age_range,user_count
202109,21~24,남성,70대 이상,4344
202109,21~24,여성,20대 이하,67727
202109,21~24,여성,30대,97063
202109,21~24,여성,40대,92437
202109,21~24,여성,50대,69686
202109,21~24,여성,60대,19913
202109,21~24,여성,70대 이상,3895
202110,00~06,남성,20대 이하,30570
202110,00~06,남성,30대,48454
202110,00~06,남성,40대,47868
202110,00~06,남성,50대,27481
202110,00~06,남성,60대,5871
202110,00~06,남성,70대 이상,718
202110,00~06,여성,20대 이하,22645
202110,00~06,여성,30대,24546
202110,00~06,여성,40대,20287
202110,00~06,여성,50대,15005
202110,00~06,여성,60대,4221
202110,00~06,여성,70대 이상,942
202110,06~09,남성,20대 이하,14281
202110,06~09,남성,30대,45312
202110,06~09,남성,40대,64120
202110,06~09,남성,50대,53555
202110,06~09,남성,60대,28215
202110,06~09,남성,70대 이상,5631
202110,06~09,여성,20대 이하,16905
202110,06~09,여성,30대,40379
202110,06~09,여성,40대,48688
202110,06~09,여성,50대,42679
202110,06~09,여성,60대,17510
202110,06~09,여성,70대 이상,3039
202110,09~12,남성,20대 이하,89152
202110,09~12,남성,30대,251195
202110,09~12,남성,40대,275795
202110,09~12,남성,50대,206792
202110,09~12,남성,60대,97717
202110,09~12,남성,70대 이상,20301
202110,09~12,여성,20대 이하,104333
202110,09~12,여성,30대,243995
202110,09~12,여성,40대,237316
202110,09~12,여성,50대,202191
202110,09~12,여성,60대,85224
202110,09~12,여성,70대 이상,17430
202110,12~15,남성,20대 이하,166533
202110,12~15,남성,30대,482747
202110,12~15,남성,40대,543535
202110,12~15,남성,50대,437056
202110,12~15,남성,60대,219283
202110,12~15,남성,70대 이상,60470
202110,12~15,여성,20대 이하,218822
202110,12~15,여성,30대,464215
202110,12~15,여성,40대,484397
202110,12~15,여성,50대,406463
202110,12~15,여성,60대,185794
202110,12~15,여성,70대 이상,42964
202110,15~18,남성,20대 이하,114758
202110,15~18,남성,30대,302673
202110,15~18,남성,40대,321115
202110,15~18,남성,50대,217899
202110,15~18,남성,60대,107778
202110,15~18,남성,70대 이상,23588
202110,15~18,여성,20대 이하,169277
202110,15~18,여성,30대,320320
202110,15~18,여성,40대,311617
202110,15~18,여성,50대,250621
202110,15~18,여성,60대,109552
202110,15~18,여성,70대 이상,23163
202110,18~21,남성,20대 이하,139742
202110,18~21,남성,30대,381099
202110,18~21,남성,40대,439199
202110,18~21,남성,50대,369526
202110,18~21,남성,60대,169427
202110,18~21,남성,70대 이상,33167
202110,18~21,여성,20대 이하,181962
202110,18~21,여성,30대,336851
202110,18~21,여성,40대,342979
202110,18~21,여성,50대,298539
202110,18~21,여성,60대,118094
202110,18~21,여성,70대 이상,23352
202110,21~24,남성,20대 이하,79981
202110,21~24,남성,30대,183909
202110,21~24,남성,40대,192043
202110,21~24,남성,50대,136998
202110,21~24,남성,60대,41385
202110,21~24,남성,70대 이상,5602
202110,21~24,여성,20대 이하,85599
202110,21~24,여성,30대,122599
202110,21~24,여성,40대,114572
202110,21~24,여성,50대,87020
202110,21~24,여성,60대,25276
202110,21~24,여성,70대 이상,4879
202111,00~06,남성,20대 이하,30896
202111,00~06,남성,30대,49428
202111,00~06,남성,40대,49607
202111,00~06,남성,50대,29767
202111,00~06,남성,60대,6253
202111,00~06,남성,70대 이상,826
202111,00~06,여성,20대 이하,23021
202111,00~06,여성,30대,24696
202111,00~06,여성,40대,20022
202111,00~06,여성,50대,14871
202111,00~06,여성,60대,4257
202111,00~06,여성,70대 이상,988
202111,06~09,남성,20대 이하,13069
202111,06~09,남성,30대,41280
202111,06~09,남성,40대,58495
202111,06~09,남성,50대,48914
202111,06~09,남성,60대,25970
202111,06~09,남성,70대 이상,5187
202111,06~09,여성,20대 이하,15389
202111,06~09,여성,30대,36760
202111,06~09,여성,40대,44217
202111,06~09,여성,50대,38924
202111,06~09,여성,60대,15897
202111,06~09,여성,70대 이상,2780
202111,09~12,남성,20대 이하,75149
202111,09~12,남성,30대,225713
202111,09~12,남성,40대,249129
202111,09~12,남성,50대,187477
202111,09~12,남성,60대,88707
202111,09~12,남성,70대 이상,18462
202111,09~12,여성,20대 이하,93616
202111,09~12,여성,30대,219204
202111,09~12,여성,40대,214302
202111,09~12,여성,50대,182836
202111,09~12,여성,60대,76939
202111,09~12,여성,70대 이상,15660
202111,12~15,남성,20대 이하,150540
202111,12~15,남성,30대,434640
202111,12~15,남성,40대,490922
202111,12~15,남성,50대,395922
202111,12~15,남성,60대,198782
202111,12~15,남성,70대 이상,54543
202111,12~15,여성,20대 이하,196308
202111,12~15,여성,30대,417424
202111,12~15,여성,40대,430491
202111,12~15,여성,50대,366976
202111,12~15,여성,60대,167033
202111,12~15,여성,70대 이상,38666
202111,15~18,남성,20대 이하,103085
202111,15~18,남성,30대,271316
202111,15~18,남성,40대,283817
202111,15~18,남성,50대,196682
202111,15~18,남성,60대,92020
202111,15~18,남성,70대 이상,21266
202111,15~18,여성,20대 이하,146593
202111,15~18,여성,30대,287122
202111,15~18,여성,40대,280349
202111,15~18,여성,50대,225526
202111,15~18,여성,60대,99258
202111,15~18,여성,70대 이상,20921
202111,18~21,남성,20대 이하,126843
202111,18~21,남성,30대,340979
202111,18~21,남성,40대,400990
202111,18~21,남성,50대,337323
202111,18~21,남성,60대,154476
202111,18~21,남성,70대 이상,30232
202111,18~21,여성,20대 이하,164982
202111,18~21,여성,30대,305268
202111,18~21,여성,40대,311466
202111,18~21,여성,50대,271343
202111,18~21,여성,60대,107288
202111,18~21,여성,70대 이상,21357
202111,21~24,남성,20대 이하,75395
202111,21~24,남성,30대,172173
202111,21~24,남성,40대,181419
202111,21~24,남성,50대,130252
202111,21~24,남성,60대,39920
202111,21~24,남성,70대 이상,5484
202111,21~24,여성,20대 이하,80025
202111,21~24,여성,30대,113956
202111,21~24,여성,40대,106189
202111,21~24,여성,50대,80625
202111,21~24,여성,60대,23455
202111,21~24,여성,70대 이상,4573
202112,00~06,남성,20대 이하,27421
202112,00~06,남성,30대,43674
202112,00~06,남성,40대,43284
202112,00~06,남성,50대,25850
202112,00~06,남성,60대,5524
202112,00~06,남성,70대 이상,718
202112,00~06,여성,20대 이하,20157
202112,00~06,여성,30대,21632
202112,00~06,여성,40대,17803
202112,00~06,여성,50대,13470
202112,00~06,여성,60대,3735
202112,00~06,여성,70대 이상,885
202112,06~09,남성,20대 이하,12438
202112,06~09,남성,30대,39221
202112,06~09,남성,40대,55661
202112,06~09,남성,50대,46670
202112,06~09,남성,60대,24780
202112,06~09,남성,70대 이상,4894
202112,06~09,여성,20대 이하,14597
202112,06~09,여성,30대,35236
202112,06~09,여성,40대,42314
202112,06~09,여성,50대,37379
202112,06~09,여성,60대,15163
202112,06~09,여성,70대 이상,2679
202112,09~12,남성,20대 이하,70629
202112,09~12,남성,30대,212617
202112,09~12,남성,40대,234406
202112,09~12,남성,50대,175980
202112,09~12,남성,60대,83219
202112,09~12,남성,70대 이상,17327
202112,09~12,여성,20대 이하,88119
202112,09~12,여성,30대,206702
202112,09~12,여성,40대,202852
202112,09~12,여성,50대,172686
202112,09~12,여성,60대,72440
202112,09~12,여성,70대 이상,14720
202112,12~15,남성,20대 이하,140906
202112,12~15,남성,30대,405877
202112,12~15,남성,40대,459832
202112,12~15,남성,50대,369341
202112,12~15,남성,60대,184799
202112,12~15,남성,70대 이상,50797
202112,12~15,여성,20대 이하,183476
202112,12~15,여성,30대,391501
202112,12~15,여성,40대,404063
202112,12~15,여성,50대,344151
202112,12~15,여성,60대,156058
202112,12~15,여성,70대 이상,35868
202112,15~18,남성,20대 이하,97456
202112,15~18,남성,30대,256699
202112,15~18,남성,40대,269872
202112,15~18,남성,50대,185925
202112,15~18,남성,60대,86903
202112,15~18,남성,70대 이상,20038
202112,15~18,여성,20대 이하,138489
202112,15~18,여성,30대,272002
202112,15~18,여성,40대,267089
202112,15~18,여성,50대,215038
202112,15~18,여성,60대,93824
202112,15~18,여성,70대 이상,19666
202112,18~21,남성,20대 이하,119560
202112,18~21,남성,30대,320783
202112,18~21,남성,40대,378537
202112,18~21,남성,50대,317651
202112,18~21,남성,60대,144161
202112,18~21,남성,70대 이상,28079
202112,18~21,여성,20대 이하,155046
202112,18~21,여성,30대,288546
202112,18~21,여성,40대,296532
202112,18~21,여성,50대,256725
202112,18~21,여성,60대,100520
202112,18~21,여성,70대 이상,20188
202112,21~24,남성,20대 이하,69952
202112,21~24,남성,30대,159650
202112,21~24,남성,40대,167698
202112,21~24,남성,50대,120008
202112,21~24,남성,60대,36629
202112,21~24,남성,70대 이상,5005
202112,21~24,여성,20대 이하,74123
202112,21~24,여성,30대,105924
202112,21~24,여성,40대,100160
202112,21~24,여성,50대,76249
202112,21~24,여성,60대,22143
202112,21~24,여성,70대 이상,4327
